#       lam(cm)         fp             fs          fp/fs             
72  5.5019720e-05  4.5374440e-08  2.0840761e-04  2.1771969e-04 
73  5.5267330e-05  5.0860269e-08  2.0640655e-04  2.4640821e-04 
74  5.5516060e-05  6.0184675e-08  2.0606914e-04  2.9206059e-04 
75  5.5765910e-05  4.5032826e-08  2.0163776e-04  2.2333528e-04 
76  5.6016880e-05  4.3915073e-08  2.0009560e-04  2.1947046e-04 
77  5.6268970e-05  3.9268446e-08  2.0036096e-04  1.9598851e-04 
78  5.6522210e-05  4.9609104e-08  1.9811677e-04  2.5040335e-04 
79  5.6776580e-05  5.4392454e-08  1.9512752e-04  2.7875337e-04 
80  5.7032100e-05  4.0555864e-08  1.9396857e-04  2.0908471e-04 
81  5.7288770e-05  4.9848361e-08  1.9545981e-04  2.5503126e-04 
82  5.7546590e-05  5.0083315e-08  1.9183342e-04  2.6107712e-04 
83  5.7805570e-05  5.2814023e-08  1.9028298e-04  2.7755517e-04 
84  5.8065720e-05  5.0753620e-08  1.8882446e-04  2.6878732e-04 
85  5.8327040e-05  5.7890840e-08  1.8766622e-04  3.0847768e-04 
86  5.8589540e-05  4.8342757e-08  1.8492364e-04  2.6142010e-04 
87  5.8853210e-05  5.6862668e-08  1.8067934e-04  3.1471594e-04 
88  5.9118080e-05  5.1584019e-08  1.8150608e-04  2.8419995e-04 
89  5.9384130e-05  4.7685185e-08  1.7978370e-04  2.6523641e-04 
90  5.9651390e-05  4.5282166e-08  1.7829491e-04  2.5397341e-04 
91  5.9919840e-05  5.0513137e-08  1.7588013e-04  2.8720207e-04 
92  6.0189510e-05  4.7054270e-08  1.7329167e-04  2.7153221e-04 
93  6.0460380e-05  5.3013943e-08  1.7260021e-04  3.0714877e-04 
94  6.0732480e-05  5.9119639e-08  1.7165625e-04  3.4440715e-04 
95  6.1005800e-05  5.6474013e-08  1.6880551e-04  3.3455077e-04 
96  6.1280350e-05  5.9113437e-08  1.6478612e-04  3.5872824e-04 
97  6.1556140e-05  5.3167358e-08  1.6234887e-04  3.2748831e-04 
98  6.1833170e-05  5.6502522e-08  1.6289307e-04  3.4686879e-04 
99  6.2111440e-05  5.7503453e-08  1.6264789e-04  3.5354563e-04 
100  6.2390970e-05  5.8145571e-08  1.5846422e-04  3.6693187e-04 
101  6.2671750e-05  4.4766599e-08  1.5889883e-04  2.8173019e-04 
102  6.2953800e-05  4.6779455e-08  1.5748746e-04  2.9703607e-04 
103  6.3237120e-05  5.7986975e-08  1.5492549e-04  3.7428944e-04 
104  6.3521710e-05  6.1124565e-08  1.5292348e-04  3.9970686e-04 
105  6.3807590e-05  6.9851992e-08  1.5202343e-04  4.5948175e-04 
106  6.4094750e-05  5.5575390e-08  1.4930364e-04  3.7223066e-04 
107  6.4383200e-05  6.3715992e-08  1.4797496e-04  4.3058632e-04 
108  6.4672950e-05  6.0158468e-08  1.4621261e-04  4.1144515e-04 
109  6.4964000e-05  5.9789237e-08  1.4340901e-04  4.1691408e-04 
110  6.5256370e-05  5.4373211e-08  1.3977292e-04  3.8901104e-04 
111  6.5550050e-05  6.0148406e-08  1.1731633e-04  5.1270277e-04 
112  6.5845050e-05  7.5287378e-08  1.2254622e-04  6.1435906e-04 
113  6.6141380e-05  6.5016687e-08  1.3771313e-04  4.7211683e-04 
